所在市_norm,datetime,temperature,shortwave_radiation,humidity,cloud,rainfall,weather,wind_speed,pressure,visibility,dew_point,air_quality,wind_direction
泉州,2026-01-04 04:00:00,1.5,0.0,76.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 04:00:00,5.8,0.0,74.0,2.0,0.0,未知,,,,,,
宁德,2026-01-04 04:00:00,5.0,0.0,73.0,15.0,0.0,未知,,,,,,
莆田,2026-01-04 04:00:00,7.4,0.0,68.0,1.0,0.0,未知,,,,,,
福州,2026-01-04 05:00:00,6.1,0.0,76.0,5.0,0.0,未知,,,,,,
莆田,2026-01-04 05:00:00,7.3,0.0,71.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 05:00:00,5.3,0.0,76.0,7.0,0.0,未知,,,,,,
泉州,2026-01-04 05:00:00,1.6,0.0,73.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 06:00:00,6.3,0.0,78.0,1.0,0.0,未知,,,,,,
宁德,2026-01-04 06:00:00,5.2,0.0,80.0,2.0,0.0,未知,,,,,,
莆田,2026-01-04 06:00:00,7.2,0.0,73.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 06:00:00,1.8,0.0,71.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 07:00:00,2.0,0.0,69.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 07:00:00,5.8,0.0,84.0,1.0,0.0,未知,,,,,,
莆田,2026-01-04 07:00:00,7.2,0.0,73.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 07:00:00,5.4,0.0,79.0,2.0,0.0,未知,,,,,,
宁德,2026-01-04 08:00:00,7.7,73.0,81.0,10.0,0.0,未知,,,,,,
福州,2026-01-04 08:00:00,7.2,74.0,81.0,2.0,0.0,未知,,,,,,
泉州,2026-01-04 08:00:00,4.2,77.0,71.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 08:00:00,9.1,77.0,68.0,2.0,0.0,未知,,,,,,
泉州,2026-01-04 09:00:00,8.4,266.0,59.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 09:00:00,10.8,234.0,68.0,9.0,0.0,未知,,,,,,
福州,2026-01-04 09:00:00,9.6,246.0,68.0,1.0,0.0,未知,,,,,,
莆田,2026-01-04 09:00:00,12.6,253.0,56.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 10:00:00,11.7,449.0,58.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 10:00:00,15.6,431.0,52.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 10:00:00,12.2,421.0,59.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 10:00:00,13.1,414.0,61.0,8.0,0.0,未知,,,,,,
宁德,2026-01-04 11:00:00,15.0,546.0,57.0,3.0,0.0,未知,,,,,,
福州,2026-01-04 11:00:00,14.6,554.0,53.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 11:00:00,13.8,589.0,59.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 11:00:00,17.4,567.0,49.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 12:00:00,16.5,629.0,50.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 12:00:00,15.2,670.0,56.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 12:00:00,18.6,644.0,46.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 12:00:00,16.3,618.0,56.0,11.0,0.0,未知,,,,,,
泉州,2026-01-04 13:00:00,16.1,683.0,53.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 13:00:00,17.1,616.0,55.0,9.0,0.0,未知,,,,,,
福州,2026-01-04 13:00:00,17.6,639.0,48.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 13:00:00,19.4,654.0,44.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 14:00:00,17.0,556.0,58.0,9.0,0.0,未知,,,,,,
福州,2026-01-04 14:00:00,17.4,581.0,51.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 14:00:00,16.0,626.0,54.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 14:00:00,19.0,597.0,47.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 15:00:00,16.5,508.0,51.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 15:00:00,19.3,475.0,45.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 15:00:00,18.0,449.0,50.0,1.0,0.0,未知,,,,,,
宁德,2026-01-04 15:00:00,16.7,422.0,60.0,7.0,0.0,未知,,,,,,
泉州,2026-01-04 16:00:00,16.1,337.0,53.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 16:00:00,18.8,309.0,47.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 16:00:00,17.9,291.0,52.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 16:00:00,16.0,283.0,63.0,2.0,0.0,未知,,,,,,
宁德,2026-01-04 17:00:00,14.2,106.0,76.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 17:00:00,17.0,124.0,55.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 17:00:00,16.7,114.0,57.0,2.0,0.0,未知,,,,,,
泉州,2026-01-04 17:00:00,13.7,144.0,70.0,0.0,0.0,未知,,,,,,
莆田,2026-01-04 18:00:00,14.4,7.0,69.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 18:00:00,14.8,5.0,67.0,2.0,0.0,未知,,,,,,
宁德,2026-01-04 18:00:00,12.3,4.0,81.0,5.0,0.0,未知,,,,,,
泉州,2026-01-04 18:00:00,11.7,10.0,72.0,1.0,0.0,未知,,,,,,
福州,2026-01-04 19:00:00,13.2,0.0,75.0,3.0,0.0,未知,,,,,,
莆田,2026-01-04 19:00:00,13.1,0.0,77.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 19:00:00,11.6,0.0,85.0,11.0,0.0,未知,,,,,,
泉州,2026-01-04 19:00:00,10.4,0.0,75.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 20:00:00,10.0,0.0,77.0,5.0,0.0,未知,,,,,,
莆田,2026-01-04 20:00:00,13.2,0.0,77.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 20:00:00,12.1,0.0,82.0,23.0,0.0,未知,,,,,,
福州,2026-01-04 20:00:00,12.3,0.0,85.0,34.0,0.0,未知,,,,,,
宁德,2026-01-04 21:00:00,11.8,0.0,82.0,16.0,0.0,未知,,,,,,
莆田,2026-01-04 21:00:00,12.8,0.0,78.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 21:00:00,12.0,0.0,86.0,23.0,0.0,未知,,,,,,
泉州,2026-01-04 21:00:00,9.6,0.0,79.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 22:00:00,11.3,0.0,83.0,6.0,0.0,未知,,,,,,
莆田,2026-01-04 22:00:00,12.1,0.0,80.0,0.0,0.0,未知,,,,,,
福州,2026-01-04 22:00:00,11.3,0.0,90.0,9.0,0.0,未知,,,,,,
泉州,2026-01-04 22:00:00,8.9,0.0,80.0,0.0,0.0,未知,,,,,,
宁德,2026-01-04 23:00:00,11.0,0.0,83.0,1.0,0.0,未知,,,,,,
福州,2026-01-04 23:00:00,10.8,0.0,91.0,7.0,0.0,未知,,,,,,
莆田,2026-01-04 23:00:00,10.8,0.0,86.0,0.0,0.0,未知,,,,,,
泉州,2026-01-04 23:00:00,8.0,0.0,83.0,0.0,0.0,未知,,,,,,
福州,2026-01-05 00:00:00,10.4,0.0,91.0,13.0,0.0,未知,,,,,,
泉州,2026-01-05 00:00:00,7.0,0.0,86.0,9.0,0.0,未知,,,,,,
宁德,2026-01-05 00:00:00,10.7,0.0,83.0,30.0,0.0,未知,,,,,,
莆田,2026-01-05 00:00:00,9.9,0.0,90.0,0.0,0.0,未知,,,,,,
泉州,2026-01-05 01:00:00,6.2,0.0,89.0,16.0,0.0,未知,,,,,,
福州,2026-01-05 01:00:00,10.1,0.0,90.0,25.0,0.0,未知,,,,,,
宁德,2026-01-05 01:00:00,10.9,0.0,83.0,58.0,0.0,未知,,,,,,
莆田,2026-01-05 01:00:00,9.3,0.0,91.0,2.0,0.0,未知,,,,,,
福州,2026-01-05 02:00:00,9.9,0.0,90.0,34.0,0.0,未知,,,,,,
泉州,2026-01-05 02:00:00,6.1,0.0,91.0,14.0,0.0,未知,,,,,,
宁德,2026-01-05 02:00:00,10.2,0.0,87.0,41.0,0.0,未知,,,,,,
莆田,2026-01-05 02:00:00,9.1,0.0,91.0,8.0,0.0,未知,,,,,,
宁德,2026-01-05 03:00:00,10.0,0.0,89.0,14.0,0.0,未知,,,,,,
福州,2026-01-05 03:00:00,10.1,0.0,89.0,99.0,0.0,未知,,,,,,
泉州,2026-01-05 03:00:00,5.5,0.0,94.0,23.0,0.0,未知,,,,,,
莆田,2026-01-05 03:00:00,9.1,0.0,91.0,4.0,0.0,未知,,,,,,
泉州,2026-01-05 04:00:00,4.9,0.0,96.0,32.0,0.0,未知,,,,,,
莆田,2026-01-05 04:00:00,8.8,0.0,93.0,4.0,0.0,未知,,,,,,
宁德,2026-01-05 04:00:00,10.1,0.0,88.0,19.0,0.0,未知,,,,,,
福州,2026-01-05 04:00:00,10.3,0.0,88.0,16.0,0.0,未知,,,,,,
福州,2026-01-05 05:00:00,10.1,0.0,88.0,13.0,0.0,未知,,,,,,
宁德,2026-01-05 05:00:00,10.0,0.0,87.0,14.0,0.0,未知,,,,,,
泉州,2026-01-05 05:00:00,5.5,0.0,93.0,10.0,0.0,未知,,,,,,
莆田,2026-01-05 05:00:00,8.4,0.0,95.0,3.0,0.0,未知,,,,,,
福州,2026-01-05 06:00:00,9.8,0.0,88.0,25.0,0.0,未知,,,,,,
泉州,2026-01-05 06:00:00,5.4,0.0,91.0,14.0,0.0,未知,,,,,,
宁德,2026-01-05 06:00:00,10.1,0.0,86.0,49.0,0.0,未知,,,,,,
莆田,2026-01-05 06:00:00,8.1,0.0,96.0,2.0,0.0,未知,,,,,,
莆田,2026-01-05 07:00:00,8.0,0.0,97.0,2.0,0.0,未知,,,,,,
福州,2026-01-05 07:00:00,10.0,0.0,85.0,55.0,0.0,未知,,,,,,
宁德,2026-01-05 07:00:00,10.0,0.0,85.0,66.0,0.0,未知,,,,,,
泉州,2026-01-05 07:00:00,5.5,0.0,87.0,29.0,0.0,未知,,,,,,
泉州,2026-01-05 08:00:00,8.2,67.0,78.0,49.0,0.0,未知,,,,,,
福州,2026-01-05 08:00:00,11.2,69.0,81.0,90.0,0.0,未知,,,,,,
莆田,2026-01-05 08:00:00,10.6,70.0,86.0,9.0,0.0,未知,,,,,,
宁德,2026-01-05 08:00:00,11.2,50.0,90.0,100.0,0.0,未知,,,,,,
宁德,2026-01-05 09:00:00,12.3,33.0,87.0,100.0,0.1,未知,,,,,,
福州,2026-01-05 09:00:00,12.6,134.0,70.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 09:00:00,14.9,228.0,67.0,16.0,0.0,未知,,,,,,
泉州,2026-01-05 09:00:00,12.2,221.0,62.0,70.0,0.0,未知,,,,,,
福州,2026-01-05 10:00:00,12.4,69.0,68.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 10:00:00,18.0,395.0,54.0,33.0,0.0,未知,,,,,,
泉州,2026-01-05 10:00:00,13.1,246.0,57.0,100.0,0.0,未知,,,,,,
宁德,2026-01-05 10:00:00,12.7,61.0,95.0,100.0,0.7,未知,,,,,,
宁德,2026-01-05 11:00:00,13.3,131.0,95.0,98.0,0.0,未知,,,,,,
泉州,2026-01-05 11:00:00,12.4,144.0,62.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 11:00:00,20.0,531.0,43.0,100.0,0.0,未知,,,,,,
福州,2026-01-05 11:00:00,13.7,166.0,61.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 12:00:00,13.0,188.0,62.0,100.0,0.0,未知,,,,,,
宁德,2026-01-05 12:00:00,14.3,230.0,84.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 12:00:00,19.9,341.0,42.0,100.0,0.0,未知,,,,,,
福州,2026-01-05 12:00:00,15.6,330.0,53.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 13:00:00,12.5,165.0,65.0,100.0,0.0,未知,,,,,,
宁德,2026-01-05 13:00:00,15.0,215.0,77.0,99.0,0.0,未知,,,,,,
莆田,2026-01-05 13:00:00,19.6,345.0,42.0,33.0,0.0,未知,,,,,,
福州,2026-01-05 13:00:00,14.6,135.0,61.0,100.0,0.4,未知,,,,,,
泉州,2026-01-05 14:00:00,11.8,119.0,69.0,100.0,0.3,未知,,,,,,
宁德,2026-01-05 14:00:00,14.9,255.0,75.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 14:00:00,19.4,485.0,42.0,73.0,0.0,未知,,,,,,
福州,2026-01-05 14:00:00,13.8,123.0,67.0,100.0,0.8,未知,,,,,,
莆田,2026-01-05 15:00:00,18.4,345.0,46.0,100.0,0.0,未知,,,,,,
福州,2026-01-05 15:00:00,13.9,130.0,66.0,100.0,0.1,未知,,,,,,
泉州,2026-01-05 15:00:00,10.4,88.0,93.0,100.0,0.8,未知,,,,,,
宁德,2026-01-05 15:00:00,14.9,118.0,72.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 16:00:00,10.3,59.0,89.0,100.0,0.4,未知,,,,,,
宁德,2026-01-05 16:00:00,14.4,61.0,76.0,100.0,0.0,未知,,,,,,
福州,2026-01-05 16:00:00,13.7,62.0,64.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 16:00:00,16.5,113.0,55.0,98.0,0.0,未知,,,,,,
宁德,2026-01-05 17:00:00,13.6,23.0,67.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 17:00:00,9.9,49.0,84.0,100.0,0.0,未知,,,,,,
福州,2026-01-05 17:00:00,13.1,20.0,65.0,100.0,0.1,未知,,,,,,
莆田,2026-01-05 17:00:00,15.2,56.0,61.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 18:00:00,9.0,3.0,82.0,100.0,0.0,未知,,,,,,
宁德,2026-01-05 18:00:00,13.0,1.0,61.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 18:00:00,14.3,2.0,66.0,100.0,0.1,未知,,,,,,
福州,2026-01-05 18:00:00,12.6,1.0,67.0,100.0,0.3,未知,,,,,,
莆田,2026-01-05 19:00:00,13.9,0.0,65.0,100.0,0.0,未知,,,,,,
福州,2026-01-05 19:00:00,11.9,0.0,76.0,100.0,0.6,未知,,,,,,
宁德,2026-01-05 19:00:00,12.6,0.0,61.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 19:00:00,8.7,0.0,78.0,100.0,0.0,未知,,,,,,
福州,2026-01-05 20:00:00,12.1,0.0,92.0,100.0,0.4,未知,,,,,,
莆田,2026-01-05 20:00:00,13.3,0.0,71.0,88.0,0.0,未知,,,,,,
宁德,2026-01-05 20:00:00,11.4,0.0,95.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 20:00:00,8.4,0.0,89.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 21:00:00,8.2,0.0,86.0,100.0,0.0,未知,,,,,,
福州,2026-01-05 21:00:00,11.9,0.0,96.0,100.0,0.1,未知,,,,,,
宁德,2026-01-05 21:00:00,11.4,0.0,93.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 21:00:00,12.8,0.0,78.0,100.0,0.1,未知,,,,,,
福州,2026-01-05 22:00:00,11.4,0.0,93.0,100.0,0.6,未知,,,,,,
泉州,2026-01-05 22:00:00,7.9,0.0,82.0,100.0,0.0,未知,,,,,,
莆田,2026-01-05 22:00:00,12.9,0.0,77.0,100.0,0.0,未知,,,,,,
宁德,2026-01-05 22:00:00,11.2,0.0,91.0,100.0,0.0,未知,,,,,,
泉州,2026-01-05 23:00:00,7.6,0.0,80.0,100.0,0.0,未知,,,,,,
宁德,2026-01-05 23:00:00,11.1,0.0,89.0,100.0,0.1,未知,,,,,,
福州,2026-01-05 23:00:00,11.1,0.0,88.0,100.0,0.1,未知,,,,,,
莆田,2026-01-05 23:00:00,12.8,0.0,75.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 00:00:00,10.9,0.0,85.0,100.0,0.0,未知,,,,,,
莆田,2026-01-06 00:00:00,12.6,0.0,76.0,100.0,0.0,未知,,,,,,
宁德,2026-01-06 00:00:00,10.9,0.0,93.0,100.0,0.4,未知,,,,,,
泉州,2026-01-06 00:00:00,7.3,0.0,76.0,90.0,0.0,未知,,,,,,
福州,2026-01-06 01:00:00,10.6,0.0,83.0,100.0,0.0,未知,,,,,,
莆田,2026-01-06 01:00:00,12.4,0.0,76.0,100.0,0.1,未知,,,,,,
泉州,2026-01-06 01:00:00,6.7,0.0,73.0,100.0,0.0,未知,,,,,,
宁德,2026-01-06 01:00:00,10.5,0.0,88.0,100.0,0.1,未知,,,,,,
泉州,2026-01-06 02:00:00,6.9,0.0,71.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 02:00:00,10.5,0.0,82.0,100.0,0.0,未知,,,,,,
莆田,2026-01-06 02:00:00,12.1,0.0,76.0,100.0,0.0,未知,,,,,,
宁德,2026-01-06 02:00:00,10.0,0.0,84.0,100.0,0.0,未知,,,,,,
莆田,2026-01-06 03:00:00,12.0,0.0,72.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 03:00:00,10.4,0.0,79.0,100.0,0.1,未知,,,,,,
宁德,2026-01-06 03:00:00,9.7,0.0,76.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 03:00:00,6.8,0.0,70.0,100.0,0.0,未知,,,,,,
宁德,2026-01-06 04:00:00,9.5,0.0,72.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 04:00:00,6.6,0.0,71.0,100.0,0.0,未知,,,,,,
莆田,2026-01-06 04:00:00,11.6,0.0,70.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 04:00:00,9.9,0.0,80.0,100.0,0.1,未知,,,,,,
福州,2026-01-06 05:00:00,9.6,0.0,80.0,100.0,0.1,未知,,,,,,
宁德,2026-01-06 05:00:00,9.4,0.0,70.0,93.0,0.0,未知,,,,,,
莆田,2026-01-06 05:00:00,11.1,0.0,70.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 05:00:00,6.5,0.0,71.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 06:00:00,9.6,0.0,79.0,100.0,0.1,未知,,,,,,
宁德,2026-01-06 06:00:00,9.2,0.0,71.0,93.0,0.0,未知,,,,,,
莆田,2026-01-06 06:00:00,10.8,0.0,70.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 06:00:00,6.4,0.0,71.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 07:00:00,9.5,0.0,79.0,100.0,0.1,未知,,,,,,
泉州,2026-01-06 07:00:00,6.3,0.0,70.0,100.0,0.0,未知,,,,,,
宁德,2026-01-06 07:00:00,9.0,0.0,73.0,93.0,0.0,未知,,,,,,
莆田,2026-01-06 07:00:00,10.6,0.0,69.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 08:00:00,9.6,17.0,79.0,100.0,0.1,未知,,,,,,
宁德,2026-01-06 08:00:00,9.4,21.0,71.0,95.0,0.0,未知,,,,,,
泉州,2026-01-06 08:00:00,6.7,24.0,69.0,89.0,0.0,未知,,,,,,
莆田,2026-01-06 08:00:00,11.2,21.0,64.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 09:00:00,7.5,178.0,64.0,87.0,0.0,未知,,,,,,
宁德,2026-01-06 09:00:00,10.2,97.0,65.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 09:00:00,9.7,59.0,74.0,100.0,0.0,未知,,,,,,
莆田,2026-01-06 09:00:00,11.5,73.0,62.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 10:00:00,9.0,362.0,60.0,100.0,0.0,未知,,,,,,
莆田,2026-01-06 10:00:00,11.9,116.0,59.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 10:00:00,9.8,93.0,72.0,100.0,0.0,未知,,,,,,
宁德,2026-01-06 10:00:00,10.8,169.0,61.0,85.0,0.0,未知,,,,,,
泉州,2026-01-06 11:00:00,10.6,498.0,55.0,86.0,0.0,未知,,,,,,
宁德,2026-01-06 11:00:00,12.2,305.0,55.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 11:00:00,10.1,149.0,71.0,100.0,0.1,未知,,,,,,
莆田,2026-01-06 11:00:00,12.5,197.0,57.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 12:00:00,10.7,168.0,67.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 12:00:00,11.9,600.0,51.0,49.0,0.0,未知,,,,,,
莆田,2026-01-06 12:00:00,13.6,328.0,52.0,100.0,0.0,未知,,,,,,
宁德,2026-01-06 12:00:00,13.5,355.0,50.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 13:00:00,11.8,185.0,58.0,88.0,0.0,未知,,,,,,
宁德,2026-01-06 13:00:00,13.1,276.0,55.0,57.0,0.0,未知,,,,,,
莆田,2026-01-06 13:00:00,15.4,506.0,43.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 13:00:00,12.5,609.0,48.0,41.0,0.0,未知,,,,,,
泉州,2026-01-06 14:00:00,11.6,571.0,50.0,41.0,0.0,未知,,,,,,
莆田,2026-01-06 14:00:00,14.5,326.0,43.0,100.0,0.0,未知,,,,,,
宁德,2026-01-06 14:00:00,12.6,441.0,60.0,80.0,0.0,未知,,,,,,
福州,2026-01-06 14:00:00,12.4,276.0,52.0,77.0,0.0,未知,,,,,,
泉州,2026-01-06 15:00:00,10.7,416.0,52.0,44.0,0.0,未知,,,,,,
宁德,2026-01-06 15:00:00,13.5,329.0,60.0,13.0,0.0,未知,,,,,,
福州,2026-01-06 15:00:00,12.9,244.0,47.0,46.0,0.0,未知,,,,,,
莆田,2026-01-06 15:00:00,15.4,260.0,43.0,100.0,0.0,未知,,,,,,
泉州,2026-01-06 16:00:00,9.6,256.0,53.0,32.0,0.0,未知,,,,,,
宁德,2026-01-06 16:00:00,13.2,292.0,59.0,9.0,0.0,未知,,,,,,
莆田,2026-01-06 16:00:00,15.6,153.0,42.0,100.0,0.0,未知,,,,,,
福州,2026-01-06 16:00:00,12.1,237.0,48.0,11.0,0.0,未知,,,,,,
福州,2026-01-06 17:00:00,10.8,105.0,53.0,34.0,0.0,未知,,,,,,
泉州,2026-01-06 17:00:00,8.1,137.0,55.0,9.0,0.0,未知,,,,,,
宁德,2026-01-06 17:00:00,11.9,110.0,51.0,1.0,0.0,未知,,,,,,
莆田,2026-01-06 17:00:00,14.4,64.0,41.0,99.0,0.0,未知,,,,,,
泉州,2026-01-06 18:00:00,6.9,11.0,57.0,2.0,0.0,未知,,,,,,
莆田,2026-01-06 18:00:00,12.4,5.0,44.0,39.0,0.0,未知,,,,,,
福州,2026-01-06 18:00:00,9.9,6.0,57.0,2.0,0.0,未知,,,,,,
宁德,2026-01-06 18:00:00,9.8,5.0,53.0,0.0,0.0,未知,,,,,,
莆田,2026-01-06 19:00:00,11.5,0.0,45.0,1.0,0.0,未知,,,,,,
宁德,2026-01-06 19:00:00,9.6,0.0,52.0,0.0,0.0,未知,,,,,,
福州,2026-01-06 19:00:00,9.2,0.0,59.0,0.0,0.0,未知,,,,,,
泉州,2026-01-06 19:00:00,5.9,0.0,58.0,0.0,0.0,未知,,,,,,
莆田,2026-01-06 20:00:00,9.8,0.0,52.0,0.0,0.0,未知,,,,,,
宁德,2026-01-06 20:00:00,8.6,0.0,58.0,0.0,0.0,未知,,,,,,
福州,2026-01-06 20:00:00,8.6,0.0,64.0,0.0,0.0,未知,,,,,,
泉州,2026-01-06 20:00:00,3.9,0.0,72.0,0.0,0.0,未知,,,,,,
泉州,2026-01-06 21:00:00,3.4,0.0,72.0,0.0,0.0,未知,,,,,,
宁德,2026-01-06 21:00:00,7.7,0.0,62.0,0.0,0.0,未知,,,,,,
福州,2026-01-06 21:00:00,7.7,0.0,70.0,0.0,0.0,未知,,,,,,
莆田,2026-01-06 21:00:00,9.1,0.0,54.0,0.0,0.0,未知,,,,,,
莆田,2026-01-06 22:00:00,9.0,0.0,52.0,0.0,0.0,未知,,,,,,
福州,2026-01-06 22:00:00,7.2,0.0,73.0,0.0,0.0,未知,,,,,,
泉州,2026-01-06 22:00:00,2.9,0.0,70.0,0.0,0.0,未知,,,,,,
宁德,2026-01-06 22:00:00,7.3,0.0,61.0,0.0,0.0,未知,,,,,,
莆田,2026-01-06 23:00:00,8.9,0.0,51.0,0.0,0.0,未知,,,,,,
泉州,2026-01-06 23:00:00,2.8,0.0,68.0,0.0,0.0,未知,,,,,,
福州,2026-01-06 23:00:00,6.7,0.0,76.0,0.0,0.0,未知,,,,,,
宁德,2026-01-06 23:00:00,7.3,0.0,55.0,0.0,0.0,未知,,,,,,
福州,2026-01-07 00:00:00,6.5,0.0,73.0,0.0,0.0,未知,,,,,,
莆田,2026-01-07 00:00:00,8.6,0.0,51.0,0.0,0.0,未知,,,,,,
宁德,2026-01-07 00:00:00,7.1,0.0,54.0,0.0,0.0,未知,,,,,,
泉州,2026-01-07 00:00:00,2.6,0.0,68.0,0.0,0.0,未知,,,,,,
莆田,2026-01-07 01:00:00,8.3,0.0,51.0,0.0,0.0,未知,,,,,,
泉州,2026-01-07 01:00:00,2.7,0.0,65.0,0.0,0.0,未知,,,,,,
宁德,2026-01-07 01:00:00,6.7,0.0,55.0,0.0,0.0,未知,,,,,,
福州,2026-01-07 01:00:00,6.4,0.0,69.0,0.0,0.0,未知,,,,,,
福州,2026-01-07 02:00:00,6.0,0.0,68.0,0.0,0.0,未知,,,,,,
莆田,2026-01-07 02:00:00,7.7,0.0,51.0,0.0,0.0,未知,,,,,,
宁德,2026-01-07 02:00:00,5.6,0.0,61.0,0.0,0.0,未知,,,,,,
泉州,2026-01-07 02:00:00,1.8,0.0,67.0,0.0,0.0,未知,,,,,,
莆田,2026-01-07 03:00:00,7.4,0.0,50.0,0.0,0.0,未知,,,,,,
宁德,2026-01-07 03:00:00,5.3,0.0,63.0,0.0,0.0,未知,,,,,,
福州,2026-01-07 03:00:00,5.5,0.0,69.0,0.0,0.0,未知,,,,,,
泉州,2026-01-07 03:00:00,1.8,0.0,64.0,0.0,0.0,未知,,,,,,
宁德,2026-01-07 04:00:00,4.3,0.0,67.0,0.0,0.0,未知,,,,,,
福州,2026-01-07 04:00:00,5.1,0.0,71.0,0.0,0.0,未知,,,,,,
莆田,2026-01-07 04:00:00,7.1,0.0,49.0,0.0,0.0,未知,,,,,,
泉州,2026-01-07 04:00:00,1.6,0.0,63.0,0.0,0.0,未知,,,,,,
泉州,2026-01-07 05:00:00,1.2,0.0,65.0,0.0,0.0,未知,,,,,,
宁德,2026-01-07 05:00:00,3.4,0.0,71.0,0.0,0.0,未知,,,,,,
福州,2026-01-07 05:00:00,4.7,0.0,73.0,0.0,0.0,未知,,,,,,
莆田,2026-01-07 05:00:00,6.9,0.0,49.0,0.0,0.0,未知,,,,,,
泉州,2026-01-07 06:00:00,0.8,0.0,66.0,0.0,0.0,未知,,,,,,
宁德,2026-01-07 06:00:00,2.9,0.0,75.0,0.0,0.0,未知,,,,,,
福州,2026-01-07 06:00:00,4.4,0.0,74.0,0.0,0.0,未知,,,,,,
莆田,2026-01-07 06:00:00,6.4,0.0,50.0,0.0,0.0,未知,,,,,,
莆田,2026-01-07 07:00:00,5.9,0.0,52.0,0.0,0.0,未知,,,,,,
泉州,2026-01-07 07:00:00,0.8,0.0,65.0,0.0,0.0,未知,,,,,,
宁德,2026-01-07 07:00:00,2.8,0.0,76.0,0.0,0.0,未知,,,,,,
福州,2026-01-07 07:00:00,4.2,0.0,75.0,0.0,0.0,未知,,,,,,
