region,datetime,weather,temperature,rainfall,wind_direction,wind_level,wind_speed,wind_angle,pressure,humidity,air_quality,visibility,cloud,dew_point,shortwave_radiation,所在市_norm,所在区_norm
福建/莆田/城厢,2026-06-01 05:00:00,晴,21.2,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,莆田,城厢
福建/莆田/城厢,2026-06-01 06:00:00,晴,21.1,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-06-01 06:00:00,晴,20.9,0.0,未知,2,8,0,1000,75,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-06-01 06:00:00,晴,21.2,0.0,未知,2,8,0,1000,74,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-06-01 06:00:00,晴,19.1,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,泉州,鲤城
福建/泉州/鲤城,2026-06-01 07:00:00,晴,19.8,0.0,未知,2,8,0,1000,91,50,10,2,,24.0,泉州,鲤城
福建/莆田/城厢,2026-06-01 07:00:00,晴,21.6,0.0,未知,2,8,0,1000,75,50,10,0,,26.0,莆田,城厢
福建/宁德/蕉城,2026-06-01 07:00:00,晴,22.4,0.0,未知,2,8,0,1000,70,50,10,0,,35.0,宁德,蕉城
福建/福州/鼓楼,2026-06-01 07:00:00,晴,22.0,0.0,未知,2,8,0,1000,70,50,10,0,,32.0,福州,鼓楼
福建/泉州/鲤城,2026-06-01 08:00:00,晴,22.4,0.0,未知,2,8,0,1000,82,50,10,5,,182.0,泉州,鲤城
福建/宁德/蕉城,2026-06-01 08:00:00,晴,23.2,0.0,未知,2,8,0,1000,67,50,10,0,,200.0,宁德,蕉城
福建/莆田/城厢,2026-06-01 08:00:00,晴,23.5,0.0,未知,2,8,0,1000,64,50,10,0,,170.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 08:00:00,晴,23.1,0.0,未知,2,8,0,1000,69,50,10,0,,194.0,福州,鼓楼
福建/莆田/城厢,2026-06-01 09:00:00,晴,26.4,0.0,未知,2,8,0,1000,42,50,10,0,,400.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 09:00:00,晴,24.8,0.0,未知,2,8,0,1000,64,50,10,0,,406.0,福州,鼓楼
福建/宁德/蕉城,2026-06-01 09:00:00,晴,25.0,0.0,未知,2,8,0,1000,63,50,10,0,,411.0,宁德,蕉城
福建/泉州/鲤城,2026-06-01 09:00:00,晴,24.7,0.0,未知,2,8,0,1000,72,50,10,5,,390.0,泉州,鲤城
福建/福州/鼓楼,2026-06-01 10:00:00,晴,26.6,0.0,未知,2,8,0,1000,51,50,10,0,,609.0,福州,鼓楼
福建/宁德/蕉城,2026-06-01 10:00:00,晴,26.7,0.0,未知,2,8,0,1000,54,50,10,0,,615.0,宁德,蕉城
福建/泉州/鲤城,2026-06-01 10:00:00,晴,26.2,0.0,未知,2,8,0,1000,67,50,10,9,,587.0,泉州,鲤城
福建/莆田/城厢,2026-06-01 10:00:00,晴,28.1,0.0,未知,2,8,0,1000,32,50,10,0,,606.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 11:00:00,晴,28.3,0.0,未知,2,8,0,1000,44,50,10,0,,781.0,福州,鼓楼
福建/宁德/蕉城,2026-06-01 11:00:00,晴,28.3,0.0,未知,2,8,0,1000,47,50,10,0,,787.0,宁德,蕉城
福建/泉州/鲤城,2026-06-01 11:00:00,多云,27.5,0.1,未知,2,8,0,1000,64,50,10,34,,723.0,泉州,鲤城
福建/莆田/城厢,2026-06-01 11:00:00,晴,29.6,0.0,未知,2,8,0,1000,30,50,10,0,,780.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 12:00:00,晴,29.8,0.0,未知,2,8,0,1000,40,50,10,0,,904.0,福州,鼓楼
福建/泉州/鲤城,2026-06-01 12:00:00,晴,28.6,0.2,未知,2,8,0,1000,60,50,10,15,,736.0,泉州,鲤城
福建/莆田/城厢,2026-06-01 12:00:00,晴,30.8,0.0,未知,2,8,0,1000,29,50,10,0,,905.0,莆田,城厢
福建/宁德/蕉城,2026-06-01 12:00:00,晴,29.9,0.0,未知,2,8,0,1000,44,50,10,0,,911.0,宁德,蕉城
福建/福州/鼓楼,2026-06-01 13:00:00,晴,31.1,0.0,未知,2,8,0,1000,37,50,10,0,,968.0,福州,鼓楼
福建/莆田/城厢,2026-06-01 13:00:00,晴,31.8,0.0,未知,2,8,0,1000,30,50,10,0,,969.0,莆田,城厢
福建/宁德/蕉城,2026-06-01 13:00:00,晴,31.0,0.0,未知,2,8,0,1000,42,50,10,1,,971.0,宁德,蕉城
福建/泉州/鲤城,2026-06-01 13:00:00,晴,30.1,0.1,未知,2,8,0,1000,56,50,10,22,,860.0,泉州,鲤城
福建/宁德/蕉城,2026-06-01 14:00:00,晴,31.8,0.0,未知,2,8,0,1000,38,50,10,3,,965.0,宁德,蕉城
福建/泉州/鲤城,2026-06-01 14:00:00,多云,31.4,0.4,未知,2,8,0,1000,52,50,10,32,,851.0,泉州,鲤城
福建/莆田/城厢,2026-06-01 14:00:00,晴,32.6,0.0,未知,2,8,0,1000,30,50,10,0,,969.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 14:00:00,晴,32.5,0.0,未知,2,8,0,1000,34,50,10,0,,967.0,福州,鼓楼
福建/宁德/蕉城,2026-06-01 15:00:00,晴,32.1,0.0,未知,2,8,0,1000,38,50,10,5,,870.0,宁德,蕉城
福建/泉州/鲤城,2026-06-01 15:00:00,多云,31.7,0.4,未知,2,8,0,1000,46,50,10,40,,834.0,泉州,鲤城
福建/莆田/城厢,2026-06-01 15:00:00,晴,33.4,0.0,未知,2,8,0,1000,30,50,10,2,,906.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 15:00:00,晴,33.4,0.0,未知,2,8,0,1000,32,50,10,2,,907.0,福州,鼓楼
福建/泉州/鲤城,2026-06-01 16:00:00,多云,31.4,0.6,未知,2,8,0,1000,47,50,10,65,,706.0,泉州,鲤城
福建/福州/鼓楼,2026-06-01 16:00:00,晴,33.5,0.0,未知,2,8,0,1000,33,50,10,10,,777.0,福州,鼓楼
福建/宁德/蕉城,2026-06-01 16:00:00,晴,31.8,0.0,未知,2,8,0,1000,37,50,10,13,,739.0,宁德,蕉城
福建/莆田/城厢,2026-06-01 16:00:00,晴,33.0,0.0,未知,2,8,0,1000,32,50,10,9,,777.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 17:00:00,晴,32.7,0.0,未知,2,8,0,1000,35,50,10,24,,591.0,福州,鼓楼
福建/泉州/鲤城,2026-06-01 17:00:00,多云,29.1,1.1,未知,2,8,0,1000,65,50,10,71,,559.0,泉州,鲤城
福建/宁德/蕉城,2026-06-01 17:00:00,多云,31.0,0.0,未知,2,8,0,1000,40,50,10,62,,565.0,宁德,蕉城
福建/莆田/城厢,2026-06-01 17:00:00,晴,32.4,0.0,未知,2,8,0,1000,33,50,10,11,,590.0,莆田,城厢
福建/莆田/城厢,2026-06-01 18:00:00,晴,31.1,0.0,未知,2,8,0,1000,36,50,10,8,,393.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 18:00:00,晴,31.1,0.0,未知,2,8,0,1000,41,50,10,17,,373.0,福州,鼓楼
福建/宁德/蕉城,2026-06-01 18:00:00,晴,29.0,0.0,未知,2,8,0,1000,50,50,10,14,,354.0,宁德,蕉城
福建/泉州/鲤城,2026-06-01 18:00:00,晴,26.5,0.5,未知,2,8,0,1000,76,50,10,28,,351.0,泉州,鲤城
福建/莆田/城厢,2026-06-01 19:00:00,晴,29.5,0.0,未知,2,8,0,1000,41,50,10,4,,191.0,莆田,城厢
福建/泉州/鲤城,2026-06-01 19:00:00,晴,26.2,0.2,未知,2,8,0,1000,78,50,10,10,,195.0,泉州,鲤城
福建/宁德/蕉城,2026-06-01 19:00:00,晴,27.2,0.0,未知,2,8,0,1000,62,50,10,6,,187.0,宁德,蕉城
福建/福州/鼓楼,2026-06-01 19:00:00,晴,29.0,0.0,未知,2,8,0,1000,48,50,10,19,,187.0,福州,鼓楼
福建/福州/鼓楼,2026-06-01 20:00:00,晴,27.0,0.0,未知,2,8,0,1000,53,50,10,19,,30.0,福州,鼓楼
福建/泉州/鲤城,2026-06-01 20:00:00,晴,24.7,0.0,未知,2,8,0,1000,86,50,10,9,,37.0,泉州,鲤城
福建/宁德/蕉城,2026-06-01 20:00:00,晴,25.5,0.0,未知,2,8,0,1000,72,50,10,7,,32.0,宁德,蕉城
福建/莆田/城厢,2026-06-01 20:00:00,晴,27.9,0.0,未知,2,8,0,1000,49,50,10,5,,32.0,莆田,城厢
福建/泉州/鲤城,2026-06-01 21:00:00,晴,24.8,0.0,未知,2,8,0,1000,84,50,10,9,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-06-01 21:00:00,晴,25.6,0.0,未知,2,8,0,1000,75,50,10,7,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-01 21:00:00,晴,27.6,0.0,未知,2,8,0,1000,46,50,10,4,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 21:00:00,晴,27.1,0.0,未知,2,8,0,1000,48,50,10,21,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-06-01 22:00:00,晴,23.5,0.0,未知,2,8,0,1000,84,50,10,1,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-06-01 22:00:00,晴,25.1,0.0,未知,2,8,0,1000,75,50,10,4,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-01 22:00:00,晴,26.8,0.0,未知,2,8,0,1000,50,50,10,5,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 22:00:00,晴,26.5,0.0,未知,2,8,0,1000,50,50,10,13,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-06-01 23:00:00,晴,23.1,0.0,未知,2,8,0,1000,81,50,10,1,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-06-01 23:00:00,晴,24.7,0.0,未知,2,8,0,1000,75,50,10,1,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-01 23:00:00,晴,26.2,0.0,未知,2,8,0,1000,54,50,10,2,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-01 23:00:00,晴,26.2,0.0,未知,2,8,0,1000,54,50,10,5,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 00:00:00,晴,24.3,0.0,未知,2,8,0,1000,77,50,10,3,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-02 00:00:00,晴,25.6,0.0,未知,2,8,0,1000,59,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 00:00:00,晴,22.6,0.0,未知,2,8,0,1000,82,50,10,1,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 00:00:00,晴,25.9,0.0,未知,2,8,0,1000,57,50,10,0,,0.0,福州,鼓楼
福建/福州/鼓楼,2026-06-02 01:00:00,晴,25.8,0.0,未知,2,8,0,1000,59,50,10,1,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 01:00:00,晴,23.8,0.0,未知,2,8,0,1000,79,50,10,4,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-02 01:00:00,晴,24.9,0.0,未知,2,8,0,1000,66,50,10,1,,0.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 01:00:00,晴,22.2,0.0,未知,2,8,0,1000,83,50,10,4,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-06-02 02:00:00,晴,23.4,0.0,未知,2,8,0,1000,80,50,10,4,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-02 02:00:00,晴,24.3,0.0,未知,2,8,0,1000,73,50,10,5,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-02 02:00:00,晴,25.6,0.0,未知,2,8,0,1000,60,50,10,1,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-06-02 02:00:00,晴,21.8,0.0,未知,2,8,0,1000,85,50,10,13,,0.0,泉州,鲤城
福建/泉州/鲤城,2026-06-02 03:00:00,晴,21.8,0.0,未知,2,8,0,1000,85,50,10,18,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-06-02 03:00:00,晴,23.2,0.0,未知,2,8,0,1000,82,50,10,2,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-02 03:00:00,晴,24.2,0.0,未知,2,8,0,1000,76,50,10,6,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-02 03:00:00,晴,25.7,0.0,未知,2,8,0,1000,60,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-06-02 04:00:00,晴,21.3,0.0,未知,2,8,0,1000,86,50,10,14,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-06-02 04:00:00,晴,22.6,0.0,未知,2,8,0,1000,80,50,10,4,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 04:00:00,晴,25.2,0.0,未知,2,8,0,1000,60,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-06-02 04:00:00,晴,23.5,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,莆田,城厢
福建/莆田/城厢,2026-06-02 05:00:00,晴,23.2,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-06-02 05:00:00,晴,22.2,0.0,未知,2,8,0,1000,80,50,10,5,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 05:00:00,晴,25.0,0.0,未知,2,8,0,1000,60,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-06-02 05:00:00,晴,20.8,0.0,未知,2,8,0,1000,89,50,10,5,,0.0,泉州,鲤城
福建/泉州/鲤城,2026-06-02 06:00:00,晴,20.4,0.0,未知,2,8,0,1000,90,50,10,4,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 06:00:00,晴,24.6,0.0,未知,2,8,0,1000,60,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-06-02 06:00:00,晴,23.0,0.0,未知,2,8,0,1000,81,50,10,1,,0.0,莆田,城厢
福建/宁德/蕉城,2026-06-02 06:00:00,晴,22.1,0.0,未知,2,8,0,1000,79,50,10,5,,0.0,宁德,蕉城
福建/宁德/蕉城,2026-06-02 07:00:00,晴,23.2,0.0,未知,2,8,0,1000,78,50,10,5,,34.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 07:00:00,晴,25.0,0.0,未知,2,8,0,1000,57,50,10,3,,29.0,福州,鼓楼
福建/莆田/城厢,2026-06-02 07:00:00,晴,23.9,0.0,未知,2,8,0,1000,78,50,10,3,,27.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 07:00:00,晴,21.1,0.0,未知,2,8,0,1000,90,50,10,3,,24.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 08:00:00,晴,25.8,0.0,未知,2,8,0,1000,54,50,10,8,,177.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 08:00:00,晴,25.5,0.0,未知,2,8,0,1000,69,50,10,9,,193.0,宁德,蕉城
福建/泉州/鲤城,2026-06-02 08:00:00,晴,23.3,0.0,未知,2,8,0,1000,82,50,10,5,,182.0,泉州,鲤城
福建/莆田/城厢,2026-06-02 08:00:00,晴,26.5,0.0,未知,2,8,0,1000,58,50,10,2,,181.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 09:00:00,晴,26.1,0.0,未知,2,8,0,1000,69,50,10,8,,391.0,泉州,鲤城
福建/莆田/城厢,2026-06-02 09:00:00,晴,28.5,0.0,未知,2,8,0,1000,51,50,10,16,,388.0,莆田,城厢
福建/福州/鼓楼,2026-06-02 09:00:00,晴,27.4,0.0,未知,2,8,0,1000,47,50,10,20,,387.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 09:00:00,晴,26.8,0.0,未知,2,8,0,1000,67,50,10,14,,394.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 10:00:00,晴,29.0,0.0,未知,2,8,0,1000,45,50,10,17,,559.0,福州,鼓楼
福建/莆田/城厢,2026-06-02 10:00:00,多云,29.7,0.0,未知,2,8,0,1000,48,50,10,42,,568.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 10:00:00,多云,27.9,0.0,未知,2,8,0,1000,66,50,10,30,,571.0,泉州,鲤城
福建/宁德/蕉城,2026-06-02 10:00:00,多云,28.2,0.0,未知,2,8,0,1000,63,50,10,30,,584.0,宁德,蕉城
福建/莆田/城厢,2026-06-02 11:00:00,晴,30.9,0.0,未知,2,8,0,1000,46,50,10,12,,687.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 11:00:00,多云,28.5,0.2,未知,2,8,0,1000,65,50,10,38,,700.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 11:00:00,晴,30.5,0.0,未知,2,8,0,1000,44,50,10,19,,712.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 11:00:00,多云,29.2,0.1,未知,2,8,0,1000,60,50,10,38,,702.0,宁德,蕉城
福建/莆田/城厢,2026-06-02 12:00:00,晴,32.1,0.0,未知,2,8,0,1000,45,50,10,9,,847.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 12:00:00,晴,29.8,0.3,未知,2,8,0,1000,61,50,10,27,,793.0,泉州,鲤城
福建/宁德/蕉城,2026-06-02 12:00:00,多云,30.1,0.2,未知,2,8,0,1000,57,50,10,37,,797.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 12:00:00,晴,32.0,0.0,未知,2,8,0,1000,43,50,10,29,,866.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 13:00:00,多云,30.7,0.2,未知,2,8,0,1000,56,50,10,41,,847.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 13:00:00,多云,33.0,0.0,未知,2,8,0,1000,44,50,10,38,,866.0,福州,鼓楼
福建/泉州/鲤城,2026-06-02 13:00:00,多云,31.0,0.2,未知,2,8,0,1000,55,50,10,39,,856.0,泉州,鲤城
福建/莆田/城厢,2026-06-02 13:00:00,晴,32.5,0.0,未知,2,8,0,1000,47,50,10,16,,926.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 14:00:00,多云,31.6,0.2,未知,2,8,0,1000,51,50,10,38,,834.0,泉州,鲤城
福建/莆田/城厢,2026-06-02 14:00:00,晴,32.0,0.0,未知,2,8,0,1000,52,50,10,8,,904.0,莆田,城厢
福建/宁德/蕉城,2026-06-02 14:00:00,多云,31.1,0.3,未知,2,8,0,1000,59,50,10,43,,817.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 14:00:00,晴,34.0,0.0,未知,2,8,0,1000,44,50,10,29,,890.0,福州,鼓楼
福建/莆田/城厢,2026-06-02 15:00:00,多云,31.9,0.0,未知,2,8,0,1000,50,50,10,34,,857.0,莆田,城厢
福建/宁德/蕉城,2026-06-02 15:00:00,多云,31.9,0.2,未知,2,8,0,1000,59,50,10,30,,801.0,宁德,蕉城
福建/泉州/鲤城,2026-06-02 15:00:00,晴,31.7,0.2,未知,2,8,0,1000,49,50,10,23,,830.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 15:00:00,多云,34.2,0.1,未知,2,8,0,1000,44,50,10,34,,652.0,福州,鼓楼
福建/莆田/城厢,2026-06-02 16:00:00,晴,31.0,0.0,未知,2,8,0,1000,55,50,10,15,,721.0,莆田,城厢
福建/宁德/蕉城,2026-06-02 16:00:00,晴,32.1,0.3,未知,2,8,0,1000,61,50,10,23,,704.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 16:00:00,晴,33.7,0.1,未知,2,8,0,1000,45,50,10,14,,700.0,福州,鼓楼
福建/泉州/鲤城,2026-06-02 16:00:00,多云,30.7,0.4,未知,2,8,0,1000,56,50,10,41,,734.0,泉州,鲤城
福建/莆田/城厢,2026-06-02 17:00:00,晴,30.6,0.0,未知,2,8,0,1000,58,50,10,13,,575.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 17:00:00,多云,29.5,0.4,未知,2,8,0,1000,64,50,10,33,,577.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 17:00:00,晴,32.5,0.1,未知,2,8,0,1000,50,50,10,7,,552.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 17:00:00,晴,31.7,0.2,未知,2,8,0,1000,63,50,10,10,,555.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 18:00:00,晴,31.0,0.0,未知,2,8,0,1000,55,50,10,5,,373.0,福州,鼓楼
福建/泉州/鲤城,2026-06-02 18:00:00,多云,28.8,0.1,未知,2,8,0,1000,65,50,10,30,,381.0,泉州,鲤城
福建/莆田/城厢,2026-06-02 18:00:00,晴,29.8,0.0,未知,2,8,0,1000,63,50,10,5,,381.0,莆田,城厢
福建/宁德/蕉城,2026-06-02 18:00:00,晴,31.0,0.1,未知,2,8,0,1000,66,50,10,4,,385.0,宁德,蕉城
福建/福州/鼓楼,2026-06-02 19:00:00,晴,30.1,0.0,未知,2,8,0,1000,59,50,10,2,,188.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 19:00:00,晴,29.9,0.0,未知,2,8,0,1000,71,50,10,4,,189.0,宁德,蕉城
福建/泉州/鲤城,2026-06-02 19:00:00,晴,27.1,0.1,未知,2,8,0,1000,74,50,10,8,,194.0,泉州,鲤城
福建/莆田/城厢,2026-06-02 19:00:00,晴,28.8,0.0,未知,2,8,0,1000,69,50,10,8,,186.0,莆田,城厢
福建/福州/鼓楼,2026-06-02 20:00:00,晴,29.0,0.0,未知,2,8,0,1000,63,50,10,2,,32.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 20:00:00,晴,28.2,0.0,未知,2,8,0,1000,83,50,10,3,,33.0,宁德,蕉城
福建/莆田/城厢,2026-06-02 20:00:00,晴,27.9,0.0,未知,2,8,0,1000,75,50,10,7,,31.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 20:00:00,晴,25.3,0.0,未知,2,8,0,1000,84,50,10,10,,36.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 21:00:00,晴,29.5,0.0,未知,2,8,0,1000,64,50,10,1,,0.0,福州,鼓楼
福建/莆田/城厢,2026-06-02 21:00:00,晴,28.2,0.0,未知,2,8,0,1000,74,50,10,4,,0.0,莆田,城厢
福建/宁德/蕉城,2026-06-02 21:00:00,晴,28.3,0.0,未知,2,8,0,1000,85,50,10,7,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-06-02 21:00:00,晴,24.9,0.0,未知,2,8,0,1000,87,50,10,5,,0.0,泉州,鲤城
福建/泉州/鲤城,2026-06-02 22:00:00,晴,24.6,0.0,未知,2,8,0,1000,87,50,10,2,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 22:00:00,晴,28.8,0.0,未知,2,8,0,1000,68,50,10,1,,0.0,福州,鼓楼
福建/莆田/城厢,2026-06-02 22:00:00,晴,27.8,0.0,未知,2,8,0,1000,78,50,10,5,,0.0,莆田,城厢
福建/宁德/蕉城,2026-06-02 22:00:00,晴,27.6,0.0,未知,2,8,0,1000,87,50,10,2,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-02 23:00:00,晴,27.4,0.0,未知,2,8,0,1000,81,50,10,5,,0.0,莆田,城厢
福建/泉州/鲤城,2026-06-02 23:00:00,晴,24.1,0.0,未知,2,8,0,1000,88,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-06-02 23:00:00,晴,28.1,0.0,未知,2,8,0,1000,71,50,10,1,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-06-02 23:00:00,晴,27.1,0.0,未知,2,8,0,1000,89,50,10,2,,0.0,宁德,蕉城
福建/宁德/蕉城,2026-06-03 00:00:00,晴,26.5,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-06-03 00:00:00,晴,23.6,0.0,未知,2,8,0,1000,90,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-06-03 00:00:00,晴,27.5,0.0,未知,2,8,0,1000,74,50,10,1,,0.0,福州,鼓楼
福建/莆田/城厢,2026-06-03 00:00:00,晴,27.1,0.0,未知,2,8,0,1000,82,50,10,3,,0.0,莆田,城厢
福建/宁德/蕉城,2026-06-03 01:00:00,晴,26.0,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-06-03 01:00:00,晴,23.2,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-06-03 01:00:00,晴,27.0,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-06-03 01:00:00,晴,26.9,0.0,未知,2,8,0,1000,83,50,10,2,,0.0,莆田,城厢
福建/莆田/城厢,2026-06-03 02:00:00,晴,26.6,0.0,未知,2,8,0,1000,85,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-03 02:00:00,晴,26.5,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-06-03 02:00:00,晴,22.8,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-06-03 02:00:00,晴,25.4,0.0,未知,2,8,0,1000,93,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-06-03 03:00:00,晴,22.8,0.0,未知,2,8,0,1000,94,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-06-03 03:00:00,晴,26.6,0.0,未知,2,8,0,1000,87,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-03 03:00:00,晴,26.5,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-06-03 03:00:00,晴,25.5,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-03 04:00:00,晴,26.4,0.0,未知,2,8,0,1000,90,50,10,5,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-03 04:00:00,晴,25.9,0.0,未知,2,8,0,1000,84,50,10,17,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-06-03 04:00:00,晴,24.9,0.0,未知,2,8,0,1000,93,50,10,2,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-06-03 04:00:00,晴,22.2,0.0,未知,2,8,0,1000,96,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-06-03 05:00:00,晴,26.2,0.0,未知,2,8,0,1000,91,50,10,13,,0.0,莆田,城厢
福建/福州/鼓楼,2026-06-03 05:00:00,晴,25.5,0.0,未知,2,8,0,1000,87,50,10,16,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-06-03 05:00:00,晴,22.0,0.0,未知,2,8,0,1000,97,50,10,2,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-06-03 05:00:00,晴,24.5,0.0,未知,2,8,0,1000,92,50,10,24,,0.0,宁德,蕉城
福建/宁德/蕉城,2026-06-03 06:00:00,晴,24.2,0.0,未知,2,8,0,1000,92,50,10,9,,0.0,宁德,蕉城
福建/莆田/城厢,2026-06-03 06:00:00,晴,26.1,0.0,未知,2,8,0,1000,93,50,10,20,,0.0,莆田,城厢
福建/泉州/鲤城,2026-06-03 06:00:00,晴,21.7,0.0,未知,2,8,0,1000,98,50,10,7,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-06-03 06:00:00,晴,25.0,0.0,未知,2,8,0,1000,89,50,10,7,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-06-03 07:00:00,晴,25.5,0.0,未知,2,8,0,1000,87,50,10,23,,34.0,宁德,蕉城
福建/福州/鼓楼,2026-06-03 07:00:00,晴,25.2,0.0,未知,2,8,0,1000,89,50,10,10,,31.0,福州,鼓楼
福建/莆田/城厢,2026-06-03 07:00:00,晴,26.7,0.0,未知,2,8,0,1000,90,50,10,20,,25.0,莆田,城厢
